x_axis;y_axis
-0.433970925448859;0.0201001061316902
-0.43157092544886;0.0170438706753356
-0.42917092544886;0.0116021768727087
-0.42677092544886;0.014603929597839
-0.42437092544886;0.0157125373111918
-0.421970925448861;0.011016104394375
-0.419570925448859;0.0101729276201926
-0.417170925448859;0.0104268003540991
-0.41477092544886;0.015764005525679
-0.41237092544886;0.0114262387140532
-0.40997092544886;0.00676053194419657
-0.40757092544886;0.00775663789292123
-0.405170925448861;0.0084562557067681
-0.402770925448859;0.00980258711381986
-0.400370925448859;0.00841271073845387
-0.39797092544886;0.00806144390161759
-0.39557092544886;0.00211190597426628
-0.39317092544886;0.00616403033414043
-0.39077092544886;0.00962299864944266
-0.388370925448861;0.00716357392813328
-0.385970925448859;0.00460258301272999
-0.38357092544886;0.00860053815112051
-0.38117092544886;0.00772652780356328
-0.37877092544886;0.00781663883405625
-0.37637092544886;0.0141283857459055
-0.373970925448861;0.0124814094594425
-0.371570925448859;0.00656739021256942
-0.369170925448859;0.00498676837233528
-0.36677092544886;0.00788726402836068
-0.36437092544886;0.00632570928053561
-0.36197092544886;0.00196919107861715
-0.35957092544886;-0.00191135575808513
-0.357170925448861;-0.00369105847601244
-0.354770925448859;-0.000251157253119274
-0.352370925448859;-0.0059199439191483
-0.34997092544886;-0.0102962548898685
-0.34757092544886;-0.00909399765146734
-0.34517092544886;-0.0110414039645124
-0.34277092544886;-0.00778599555068068
-0.340370925448861;-0.00617391969471781
-0.337970925448859;-0.00736846634739947
-0.335570925448859;-0.0198495522080621
-0.33317092544886;-0.0131270549189324
-0.33077092544886;-0.00966402851600812
-0.32837092544886;-0.00855125090386697
-0.325970925448861;-0.0137442832498849
-0.323570925448861;-0.0109956753898926
-0.321170925448859;-0.0118505199881294
-0.31877092544886;-0.0104957501265896
-0.31637092544886;-0.0033954078286936
-0.31397092544886;-0.00493311172009482
-0.31157092544886;-0.00650977632199409
-0.309170925448861;-0.00928119365990105
-0.306770925448859;-0.00281610321448162
-0.304370925448859;0.00148989387929904
-0.30197092544886;0.00175105626276977
-0.29957092544886;0.00140353181143909
-0.29717092544886;0.00314895234884432
-0.29477092544886;0.00402004464420004
-0.292370925448861;0.00234078123920093
-0.289970925448859;0.00448767621183958
-0.287570925448859;0.00409348923379458
-0.28517092544886;0.00102559253051305
-0.28277092544886;0.00364095875072601
-0.28037092544886;0.00483145170053721
-0.27797092544886;0.000709006886596053
-0.275570925448861;-0.00986341632631453
-0.273170925448859;-0.00372220117437633
-0.27077092544886;-0.000715767726894293
-0.26837092544886;-0.000255213148365534
-0.26597092544886;-0.00171238669155821
-0.26357092544886;-0.00420264717861825
-0.261170925448861;-0.00473747068004564
-0.258770925448861;-0.00565107314233385
-0.256370925448859;-0.0027625588201035
-0.25397092544886;-0.00781745614353685
-0.25157092544886;-0.0155550190473856
-0.24917092544886;-0.0180457925503849
-0.24677092544886;-0.0107570133593475
-0.244370925448861;-0.0129083983176426
-0.241970925448859;-0.0206227286150456
-0.239570925448859;-0.0270640646685768
-0.23717092544886;-0.0319554041795468
-0.23477092544886;-0.0361086825668628
-0.23237092544886;-0.0367340358425626
-0.22997092544886;-0.0351337264675656
-0.227570925448861;-0.0365504813703473
-0.225170925448859;-0.0455874961093285
-0.222770925448859;-0.0423631405064525
-0.22037092544886;-0.0442994007808857
-0.21797092544886;-0.0459391860746959
-0.21557092544886;-0.0585455925213407
-0.213170925448861;-0.0508349081449077
-0.210770925448861;-0.0458577239667686
-0.208370925448859;-0.0452370645676754
-0.20597092544886;-0.0478605601173873
-0.20357092544886;-0.0451508099262301
-0.20117092544886;-0.0405947986799664
-0.19877092544886;-0.0397437030443627
-0.196370925448861;-0.0247917394911655
-0.193970925448859;-0.0287385399248095
-0.191570925448859;-0.0304328167193472
-0.18917092544886;-0.0308699216462251
-0.18677092544886;-0.0248144437350413
-0.18437092544886;-0.0216486267586359
-0.18197092544886;-0.0147935104644566
-0.179570925448861;-0.0119281278993848
-0.177170925448859;-0.0129146487810734
-0.174770925448859;-0.00744514688368779
-0.17237092544886;0.00722587247911592
-0.16997092544886;0.0191875494326628
-0.16757092544886;0.0332611288485642
-0.16517092544886;0.0463394288414208
-0.162770925448861;0.0715308879943329
-0.160370925448859;0.0980696212758944
-0.157970925448859;0.117346741095065
-0.15557092544886;0.13781372465219
-0.15317092544886;0.170294388317047
-0.15077092544886;0.192562235403405
-0.148370925448861;0.215618544140886
-0.145970925448861;0.246029284955375
-0.143570925448859;0.275660068344504
-0.14117092544886;0.305247322111948
-0.13877092544886;0.350036650049609
-0.13637092544886;0.41538747048076
-0.13397092544886;0.45429673688045
-0.131570925448861;0.496606356235819
-0.129170925448859;0.546332739104815
-0.126770925448859;0.5937834797318
-0.12437092544886;0.633266764927627
-0.12197092544886;0.662232730084122
-0.11957092544886;0.693182269177379
-0.11717092544886;0.72082946547549
-0.114770925448861;0.759247683541527
-0.112370925448859;0.798606869304698
-0.109970925448859;0.829694023827473
-0.10757092544886;0.817287829524438
-0.10517092544886;0.796690513610232
-0.10277092544886;0.806071722581691
-0.100370925448861;0.80440068277835
-0.0979709254488608;0.795293433087959
-0.0955709254488593;0.780281918030667
-0.0931709254488595;0.764479262239015
-0.0907709254488598;0.733466593684344
-0.08837092544886;0.703612869791595
-0.0859709254488603;0.665140215034226
-0.0835709254488606;0.628518440667792
-0.0811709254488591;0.597264117489597
-0.0787709254488593;0.570597888785251
-0.0763709254488596;0.554214713803188
-0.0739709254488599;0.516094099791316
-0.0715709254488601;0.487951547141088
-0.0691709254488604;0.461850447148974
-0.0667709254488607;0.451696908027594
-0.0643709254488591;0.434746137910515
-0.0619709254488594;0.42060228846519
-0.0595709254488597;0.408398921810106
-0.0571709254488599;0.383699879033352
-0.0547709254488602;0.368303306050884
-0.0523709254488605;0.370809717770527
-0.0499709254488607;0.369821822269206
-0.0475709254488592;0.366109209227082
-0.0451709254488595;0.371731337751148
-0.0427709254488597;0.389505860192744
-0.04037092544886;0.397219997561076
-0.0379709254488603;0.40524620866391
-0.0355709254488605;0.419276240919121
-0.0331709254488608;0.434583551320535
-0.0307709254488593;0.454930837735627
-0.0283709254488596;0.475789517731879
-0.0259709254488598;0.509487890499837
-0.0235709254488601;0.541940610142634
-0.0211709254488603;0.578051056699183
-0.0187709254488606;0.608832473453543
-0.0163709254488591;0.649927692000905
-0.0139709254488594;0.70504203573383
-0.0115709254488596;0.742625199778056
-0.00917092544885989;0.764189748051585
-0.00677092544886015;0.799328687115984
-0.00437092544886042;0.825261434569741
-0.00197092544886068;0.870369380483693
0.000429074551140829;0.905585776185417
0.00282907455114056;0.922208062635065
0.0052290745511403;0.933381231897598
0.00762907455114004;0.945572858380225
0.0100290745511398;0.953052871935936
0.0124290745511395;0.938069978344829
0.0148290745511392;0.912605807372685
0.0172290745511408;0.893345117217826
0.0196290745511405;0.870929773664179
0.0220290745511402;0.846585753264021
0.02442907455114;0.812313361699926
0.0268290745511397;0.779879792459819
0.0292290745511394;0.758431352409124
0.0316290745511392;0.734336243396417
0.0340290745511407;0.716799330644978
0.0364290745511404;0.68641942559624
0.0388290745511402;0.64902057458626
0.0412290745511399;0.61712203273853
0.0436290745511396;0.594819607500914
0.0460290745511394;0.548078374495049
0.0484290745511409;0.511967599082129
0.0508290745511406;0.482310224366815
0.0532290745511403;0.450806233431515
0.0556290745511401;0.423487126173189
0.0580290745511398;0.400107049568642
0.0604290745511395;0.379943604826996
0.0628290745511393;0.348240184426248
0.0652290745511408;0.331320907787662
0.0676290745511405;0.31729431756247
0.0700290745511403;0.297817902012777
0.07242907455114;0.270483191615821
0.0748290745511397;0.246158238308072
0.0772290745511395;0.236742264833414
0.0796290745511392;0.223285486235182
0.0820290745511407;0.211218272694952
0.0844290745511405;0.206978748435694
0.0868290745511402;0.192159710820159
0.0892290745511399;0.175533046196021
0.0916290745511397;0.167436622065535
0.0940290745511394;0.169329946852128
0.0964290745511409;0.152453283422138
0.0988290745511406;0.144200492471841
0.10122907455114;0.135670593988815
0.10362907455114;0.136841587948183
0.10602907455114;0.128206056413939
0.10842907455114;0.11963677628426
0.110829074551139;0.111325330511574
0.113229074551141;0.103248363716391
0.115629074551141;0.100976253391809
0.11802907455114;0.0995357419047628
0.12042907455114;0.097740107191833
0.12282907455114;0.0767762106957663
0.12522907455114;0.0792434490444582
0.127629074551139;0.0847869107397534
0.130029074551141;0.0854817469819613
